27.4560297285 -3.36579460772 6890.44628906 1160051381.0 182954841.0 1.0
1.26087111339 -0.454535731516 672.192504883 1679809845.0 182954841.0 -1.0
23.0768436136 -1.84950339081 6547.31982422 1887866172.0 219435024.0 1.0
14.6359863226 -0.996595152719 3675.76367188 21700248.0 219435024.0 -1.0
24.2454167252 -0.710776103961 6618.859375 1497021936.0 211089889.0 1.0
6.65868502933 -1.45170811925 1763.11669922 945277783.0 211089889.0 -1.0
27.4582300945 -1.40514146595 6851.72607422 946378133.0 227445804.0 1.0
24.8979082489 -3.16162369256 6686.10449219 1001804853.0 227445804.0 -1.0
27.9347252351 -1.42106642826 6926.578125 1491869217.0 224235053.0 1.0
28.8187963046 -2.1922187007 6994.30273438 1002662734.0 224235053.0 -1.0
25.8796246676 -1.92758299122 6758.53125 1460888531.0 79325978.0 1.0
27.7487513358 -1.56033754849 6884.78222656 1900921505.0 79325978.0 -1.0
28.6068656588 -1.43404720131 6975.27001953 1218835787.0 10426012.0 1.0
27.5305172214 -6.75635752886 6858.11962891 559704269.0 10426012.0 -1.0
20.0164016862 -0.910991600188 4990.37695312 982762081.0 28518634.0 1.0
26.097512968 -3.38731323558 6776.28564453 637653292.0 28518634.0 -1.0
25.1927562071 -0.370754531196 6719.4453125 373124317.0 82829678.0 1.0
5.72614712607 -1.01340905527 1612.66772461 626239371.0 82829678.0 -1.0
11.7814744593 0.834500692679 3188.14013672 500872844.0 116934177.0 1.0
23.866019963 -1.75675989722 6608.08203125 1851224508.0 116934177.0 -1.0
26.6203515416 -0.685592969946 6811.17578125 1080797739.0 230457328.0 1.0
26.0180000569 -1.41638118691 6762.67431641 492812187.0 230457328.0 -1.0
24.5781800255 -4.05029898156 6638.2109375 595558583.0 39691859.0 1.0
26.2708920939 2.11202959536 6783.90917969 677542807.0 39691859.0 -1.0
21.3670725456 -1.92290785943 5308.88867188 820361546.0 36883104.0 1.0
24.1977373307 -1.35008203746 6636.06982422 796383061.0 36883104.0 -1.0
26.8807843573 -4.60757562105 6833.46923828 1624252095.0 135323769.0 1.0
2.04096609361 -1.05962223128 1094.87451172 1949304364.0 135323769.0 -1.0
0.644728477891 -0.0656086106536 489.052215576 761200594.0 146803146.0 1.0
23.7728507422 2.21831543784 6613.83789062 949452409.0 146803146.0 -1.0
30.391224533 1.21565762185 7137.69433594 1243678667.0 207183623.0 1.0
26.368503187 -7.79450038762 6769.6015625 1719677211.0 207183623.0 -1.0
26.6873919406 -2.34113262096 6822.54882812 1979446287.0 210477425.0 1.0
28.3811079582 -1.04702256564 6962.34863281 315311917.0 210477425.0 -1.0
0.271039285743 -0.489132586974 275.852386475 2075896631.0 77943255.0 1.0
7.7205776339 -1.74786069287 2155.66552734 2003267735.0 77943255.0 -1.0
7.62626008259 -0.972044682121 2027.02441406 2110902210.0 12746123.0 1.0
23.1798257766 0.572582957479 6538.58886719 904864008.0 12746123.0 -1.0
3.63308714372 -0.876246563953 1095.54858398 1154724487.0 67645622.0 1.0
21.7048093519 -3.3932076879 6417.83154297 1551469036.0 67645622.0 -1.0
6.90496650852 -1.84430734116 1951.01806641 1733119490.0 190354504.0 1.0
26.1810194166 -0.319988120749 6804.36328125 2032028994.0 190354504.0 -1.0
26.8867032624 -0.417054644721 6833.125 878796692.0 116257187.0 1.0
27.2566314298 -3.41820544806 6860.38671875 623820496.0 116257187.0 -1.0
24.5260496199 -4.36809385102 6633.38183594 453725409.0 207530371.0 1.0
28.2231201537 -4.10321739538 6929.12988281 730738371.0 207530371.0 -1.0
4.07605884244 -0.932388254214 1244.23681641 1259771497.0 79454867.0 1.0
26.8670781949 -1.79119103217 6820.32177734 1657277872.0 79454867.0 -1.0
23.728785836 0.936385007802 6596.96582031 1333003956.0 106479344.0 1.0
24.6027780706 -3.8526281553 6650.27734375 101983465.0 106479344.0 -1.0
27.4907905408 -1.90994068631 6891.28613281 71118314.0 230534523.0 1.0
26.136974996 -4.59441714305 6294.36621094 703813710.0 230534523.0 -1.0
24.4919149279 1.54088833937 6638.37402344 1883144249.0 201219038.0 1.0
25.7624976942 -3.22199816051 6460.42773438 55508944.0 201219038.0 -1.0
26.9242475443 -1.48548327651 6854.02832031 1365970505.0 110407972.0 1.0
25.0723483718 -2.82743690883 5927.93652344 342840424.0 110407972.0 -1.0
26.403443887 0.905825199983 6805.44921875 2042911195.0 127132538.0 1.0
22.1473374808 -10.1053817729 6459.48046875 1159580495.0 127132538.0 -1.0
2.61601649441 -0.757163599221 1007.50170898 2124022252.0 54218258.0 1.0
0.404530045508 0.439259468703 300.570861816 84867055.0 54218258.0 -1.0
24.2079153166 -1.21894113851 6619.89990234 1612668562.0 223010752.0 1.0
26.7863173195 -1.52837484405 6826.86523438 1158093285.0 223010752.0 -1.0
23.5937603264 -6.26302487215 6572.83251953 946442937.0 16715345.0 1.0
27.1487032128 -1.60653155128 6863.62988281 1788468672.0 16715345.0 -1.0
1.26939845189 -1.56520692495 714.997924805 866269979.0 88470264.0 1.0
31.1629313356 0.360983702012 7152.31103516 590453569.0 88470264.0 -1.0
1.46492294986 -0.103040794581 629.006591797 1632885709.0 135795579.0 1.0
4.68885713421 -2.50381637081 1629.54516602 895576745.0 135795579.0 -1.0
29.8498999674 -1.19354943748 7095.00390625 666619438.0 139045419.0 1.0
25.3935484499 -1.63920458275 6732.59277344 1913258200.0 139045419.0 -1.0
28.4669463757 -4.60563616802 6920.13085938 1566756722.0 20062568.0 1.0
25.7031632733 -1.72728773456 6759.82226562 1117778824.0 20062568.0 -1.0
22.3270384779 1.69478240114 5770.38134766 925955749.0 95227357.0 1.0
26.5004240214 -7.48273209743 6804.25244141 1934702058.0 95227357.0 -1.0
0.384235701548 0.132814891225 283.269470215 1778229369.0 64868486.0 1.0
25.0726901538 3.46049885099 6699.12255859 237919321.0 64868486.0 -1.0
1.45307972979 -0.926498611904 667.14050293 1106125327.0 152907601.0 1.0
24.6925485869 -7.20326856499 6670.78417969 1060136869.0 152907601.0 -1.0
23.630204495 -4.51207176904 6585.94677734 609250813.0 245124359.0 1.0
24.0702126292 2.72145805144 6647.05517578 655874817.0 245124359.0 -1.0
27.618412453 -2.49846422963 6866.30761719 1483369971.0 160361677.0 1.0
28.2322788694 0.654300223513 6955.56640625 806620014.0 160361677.0 -1.0
27.1348136723 -0.108999845905 6862.5390625 1099237793.0 173898089.0 1.0
30.6508596361 -3.0713808441 7131.40966797 650024617.0 173898089.0 -1.0
0.899859275502 -0.407974094834 435.811584473 980251467.0 238752473.0 1.0
25.26180678 0.106242073817 6722.96923828 1964082661.0 238752473.0 -1.0
9.65720136241 -1.61836009847 3438.91186523 836534413.0 58172100.0 1.0
25.6460432463 -0.675103520759 6725.25585938 1721162667.0 58172100.0 -1.0
10.0454226393 -0.685302469516 2817.59155273 1812349038.0 121843919.0 1.0
23.620250244 -1.08177577942 6572.06054688 1448260187.0 121843919.0 -1.0
18.6948116033 -1.40665419297 4598.83300781 369702425.0 144673886.0 1.0
25.5819795466 -2.3054911016 6735.07080078 778071793.0 144673886.0 -1.0
29.5968832403 -3.87438599055 7036.60791016 587264558.0 104289618.0 1.0
2.73851386121 0.51656504943 1022.54760742 1809164326.0 104289618.0 -1.0
24.2365034653 1.23040347519 6638.99804688 1851930461.0 115728121.0 1.0
27.4758832455 -5.50061703177 6887.65332031 1328649687.0 115728121.0 -1.0
26.4373771907 -0.880136550267 6779.703125 2126711379.0 176868317.0 1.0
23.6185208439 -4.20794901322 6587.81738281 1266605175.0 176868317.0 -1.0
26.9991832424 -3.46207605353 6830.35253906 1498230218.0 152092890.0 1.0
30.1382856335 -2.52310029395 7084.40332031 136270387.0 152092890.0 -1.0
24.9757063959 -1.57648365046 5924.79882812 1694840714.0 195324845.0 1.0
23.9162304493 -0.829592836063 6611.6328125 1135639003.0 195324845.0 -1.0
1.42212938552 -0.667519124192 752.809753418 57501695.0 30990617.0 1.0
22.419574432 -1.20180259497 6495.41162109 1240167653.0 30990617.0 -1.0
25.2458154552 -1.43031001324 6727.5703125 1417173431.0 70837662.0 1.0
26.8730773093 -4.59349606514 6836.14355469 420230528.0 70837662.0 -1.0
25.7451317625 -1.91957600604 6743.80175781 2021705575.0 233300220.0 1.0
25.2979401016 -6.10980979135 6706.15136719 730972946.0 233300220.0 -1.0
7.44781947647 -1.16343189582 2035.93896484 1824416731.0 26807552.0 1.0
26.9569846105 -1.69564364947 6833.48046875 2054259356.0 26807552.0 -1.0
23.1277787816 0.777704485143 6567.79931641 660139579.0 180589007.0 1.0
25.8225374609 -1.88831115012 6224.55566406 2044888314.0 180589007.0 -1.0
1.59879898226 -1.29063372148 707.891784668 432013827.0 174606278.0 1.0
23.2120989997 -0.450053383305 6537.53320312 1085585539.0 174606278.0 -1.0
24.6167956956 -2.54958373095 6667.34667969 1851923772.0 220405277.0 1.0
29.7596603985 -2.2584537251 7025.07519531 126866791.0 220405277.0 -1.0
25.8234825718 -0.663539062214 6761.00878906 394522047.0 104117456.0 1.0
6.04144751573 -1.34810496985 1656.52563477 157875859.0 104117456.0 -1.0
24.7729621311 -1.30832345973 6673.40429688 1014375629.0 77297200.0 1.0
15.845321676 -1.60161163242 3812.77685547 611929541.0 77297200.0 -1.0
